Component RT,Compound Name,Match Factor,Best Hit,Formula,FileType,FileName
9.99266666666667,"Furan, 2-pentyl-",91.0361188529503,True,C9H14O,sample,BILDTSTAR.csv
10.11485,"Cyclotetrasiloxane, octamethyl-",95.7949109692819,True,C8H24O4Si4,sample,BILDTSTAR.csv
10.2145333333333,Octanal,96.7488504446371,True,C8H16O,sample,BILDTSTAR.csv
10.7161166666667,"1-Hexanol, 2-ethyl-",97.1096264402908,True,C8H18O,sample,BILDTSTAR.csv
11.47495,Acetophenone,92.4836125706404,True,C8H8O,sample,BILDTSTAR.csv
12.1019333333333,Nonanal,98.6547837842226,True,C9H18O,sample,BILDTSTAR.csv
13.6195833333333,Dodecane,92.5613210930993,True,C12H26,sample,BILDTSTAR.csv
13.7289,Decanal,98.05207424472,True,C10H20O,sample,BILDTSTAR.csv
16.3847833333333,Tetradecane,93.0456806671998,True,C14H30,sample,BILDTSTAR.csv
16.8445833333333,"Nonanoic acid, 9-oxo-, methyl ester",95.0156743753411,True,C10H18O3,sample,BILDTSTAR.csv
17.3140333333333,n-Tridecan-1-ol,90.7595486271516,True,C13H28O,sample,BILDTSTAR.csv
18.7738,Hexadecane,96.3787895101223,True,C16H34,sample,BILDTSTAR.csv
19.3332666666667,Benzophenone,96.3107053005256,True,C13H10O,sample,BILDTSTAR.csv
20.9023666666667,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",93.5744298233784,True,C24H38O4,sample,BILDTSTAR.csv
21.0116833333333,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",95.776175568918,True,C24H38O4,sample,BILDTSTAR.csv
22.4682333333333,n-Hexadecanoic acid,94.2155637313996,True,C16H32O2,sample,BILDTSTAR.csv
2.16993333333333,"2-Propanone, 1-methoxy-",91.0394992000627,True,C4H8O2,sample,REDDALE.csv
2.89577027319904,"Butanal, 3-methyl-",95.6863918470991,True,C5H10O,sample,REDDALE.csv
5.89653333333333,"Cyclotrisiloxane, hexamethyl-",97.8926916022029,True,C6H18O3Si3,sample,REDDALE.csv
9.33811335722017,Benzaldehyde,94.5802853172071,True,C7H6O,sample,REDDALE.csv
9.75175,Phenol,90.5051712190365,True,C6H6O,sample,REDDALE.csv
10.1165533304645,"Cyclotetrasiloxane, octamethyl-",95.6640599275704,True,C8H24O4Si4,sample,REDDALE.csv
10.21475,Octanal,96.6883542476653,True,C8H16O,sample,REDDALE.csv
10.71635,"1-Hexanol, 2-ethyl-",96.8640065418008,True,C8H18O,sample,REDDALE.csv
10.81925,Eucalyptol,92.1045003789995,True,C10H18O,sample,REDDALE.csv
11.4751666666667,Acetophenone,93.066792153684,True,C8H8O,sample,REDDALE.csv
12.1021666666667,Nonanal,98.4727142760255,True,C9H18O,sample,REDDALE.csv
13.6198166666667,Dodecane,91.2208674461425,True,C12H26,sample,REDDALE.csv
13.7291333333333,Decanal,97.2902218609994,True,C10H20O,sample,REDDALE.csv
15.0635166666667,Tridecane,90.9994941490274,True,C13H28,sample,REDDALE.csv
16.3818,Tetradecane,93.5310013365538,True,C14H30,sample,REDDALE.csv
16.8448166666667,"Nonanoic acid, 9-oxo-, methyl ester",95.2662776839725,True,C10H18O3,sample,REDDALE.csv
17.3142666666667,"3-Eicosene, (E)-",91.368690383676,True,C20H40,sample,REDDALE.csv
18.7708166666667,Hexadecane,96.0559848349584,True,C16H34,sample,REDDALE.csv
19.3335,Benzophenone,97.0248226119139,True,C13H10O,sample,REDDALE.csv
20.9026,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",95.2465206975124,True,C24H38O4,sample,REDDALE.csv
21.0119166666667,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",94.5540066729059,True,C24H38O4,sample,REDDALE.csv
21.0762166666667,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",91.1738359913975,True,C24H38O4,sample,REDDALE.csv
2.17286666666667,"2-Propanone, 1-methoxy-",90.2478470373188,True,C4H8O2,sample,VIOLET QUEEN.csv
2.62301666666667,"1,3,5-Trifluorobenzene",92.028632603333,True,C6H3F3,sample,VIOLET QUEEN.csv
2.89631666666667,"Butanal, 3-methyl-",97.878469829565,True,C5H10O,sample,VIOLET QUEEN.csv
5.00238333333333,"Heptane, 3-methylene-",90.3762061692168,True,C8H16,sample,VIOLET QUEEN.csv
5.89491893359831,"Cyclotrisiloxane, hexamethyl-",97.6414037819322,True,C6H18O3Si3,sample,VIOLET QUEEN.csv
8.88975,"2-Propanol, 1-butoxy-",91.8023445941556,True,C7H16O2,sample,VIOLET QUEEN.csv
9.33025,Benzaldehyde,97.674405233022,True,C7H6O,sample,VIOLET QUEEN.csv
9.76431666666667,Phenol,96.5463297194465,True,C6H6O,sample,VIOLET QUEEN.csv
9.99261666666667,"Furan, 2-pentyl-",94.7931844378421,True,C9H14O,sample,VIOLET QUEEN.csv
10.1148,"Cyclotetrasiloxane, octamethyl-",94.8794439965066,True,C8H24O4Si4,sample,VIOLET QUEEN.csv
10.7257166666667,"1-Hexanol, 2-ethyl-",97.3602506304498,True,C8H18O,sample,VIOLET QUEEN.csv
11.4748833333333,Acetophenone,93.8616179626783,True,C8H8O,sample,VIOLET QUEEN.csv
12.1051,Nonanal,98.6658849090958,True,C9H18O,sample,VIOLET QUEEN.csv
13.5005666666667,"Ethanol, 1-(2-butoxyethoxy)-",95.7283504727372,True,C8H18O3,sample,VIOLET QUEEN.csv
13.7320666666667,Decanal,95.6721372000548,True,C10H20O,sample,VIOLET QUEEN.csv
14.00215,"Ethanol, 2-phenoxy-",96.0574499463973,True,C8H10O2,sample,VIOLET QUEEN.csv
15.5230166666667,Methyl 8-oxooctanoate,95.5492467837344,True,C9H16O3,sample,VIOLET QUEEN.csv
15.6998666666667,Triacetin,93.518702832674,True,C9H14O6,sample,VIOLET QUEEN.csv
16.3847333333333,Tetradecane,91.7348985291011,True,C14H30,sample,VIOLET QUEEN.csv
16.6419666666667,"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",95.7663688130909,True,C14H26O2,sample,VIOLET QUEEN.csv
16.8606,"Nonanoic acid, 9-oxo-, methyl ester",96.1438254318525,True,C10H18O3,sample,VIOLET QUEEN.csv
17.3268333333333,n-Tridecan-1-ol,92.4284792648729,True,C13H28O,sample,VIOLET QUEEN.csv
17.7126833333333,"1-Decanol, 2-hexyl-",90.079900911557,True,C16H34O,sample,VIOLET QUEEN.csv
18.5197333333333,n-Tridecan-1-ol,93.2268215560942,True,C13H28O,sample,VIOLET QUEEN.csv
18.6997833333333,1-Octadecanol,91.1372858165229,True,C18H38O,sample,VIOLET QUEEN.csv
18.7833833333333,Hexadecane,96.6831739747396,True,C16H34,sample,VIOLET QUEEN.csv
19.0759833333333,"Dodecanoic acid, 1-methylethyl ester",94.9321377091731,True,C15H30O2,sample,VIOLET QUEEN.csv
19.3525,Benzophenone,96.1446602155787,True,C13H10O,sample,VIOLET QUEEN.csv
20.0148666666667,"Methanone, (1-hydroxycyclohexyl)phenyl-",91.395255802492,True,C13H16O2,sample,VIOLET QUEEN.csv
20.9055166666667,Octadecane,95.0128388868441,True,C18H38,sample,VIOLET QUEEN.csv
21.01485,"1,4-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",91.6393441354022,True,C24H38O4,sample,VIOLET QUEEN.csv
21.8862,Nonadecane,94.9085939130739,True,C19H40,sample,VIOLET QUEEN.csv
2.89308333333333,"Butanal, 3-methyl-",95.5643752830837,True,C5H10O,sample,ADORA.csv
4.08192302274175,"Disulfide, dimethyl",92.288662675835,True,C2H6S2,sample,ADORA.csv
5.90266666666667,"Cyclotrisiloxane, hexamethyl-",97.9330228315781,True,C6H18O3Si3,sample,ADORA.csv
9.33794543512391,Benzaldehyde,97.2338097277845,True,C7H6O,sample,ADORA.csv
9.75143333333333,Phenol,90.3518947350838,True,C6H6O,sample,ADORA.csv
10.1179833333333,"Cyclotetrasiloxane, octamethyl-",95.5181808593253,True,C8H24O4Si4,sample,ADORA.csv
10.2208833333333,Octanal,96.429572336242,True,C8H16O,sample,ADORA.csv
10.7335340073372,"1-Hexanol, 2-ethyl-",96.4333236422656,True,C8H18O,sample,ADORA.csv
10.82215,Eucalyptol,94.8061119335888,True,C10H18O,sample,ADORA.csv
11.4748666666667,Acetophenone,94.7591576698996,True,C8H8O,sample,ADORA.csv
12.1050833333333,Nonanal,98.5254422300082,True,C9H18O,sample,ADORA.csv
13.6227333333333,Dodecane,93.2949584861422,True,C12H26,sample,ADORA.csv
13.73205,Decanal,98.2390171493805,True,C10H20O,sample,ADORA.csv
16.5294,Dodecanal,92.1492805270523,True,C12H24O,sample,ADORA.csv
18.1692333333333,Phenylmaleic anhydride,91.1149035867466,True,C10H6O3,sample,ADORA.csv
18.7737333333333,Hexadecane,90.3653580712742,True,C16H34,sample,ADORA.csv
19.3332,Benzophenone,97.9682341065134,True,C13H10O,sample,ADORA.csv
19.8637333333333,Heptadecane,90.614105890213,True,C17H36,sample,ADORA.csv
20.4843,Tetradecanoic acid,91.5225710392067,True,C14H28O2,sample,ADORA.csv
21.0084,"Carbonic acid, 2-ethylhexyl octyl ester",91.8451032161946,True,C17H34O3,sample,ADORA.csv
21.0469833333333,"2-Propanol, 1-chloro-, phosphate (3:1)",92.2464308132392,True,C9H18Cl3O4P,sample,ADORA.csv
22.46495,n-Hexadecanoic acid,90.9476843850638,True,C16H32O2,sample,ADORA.csv
22.8186333333333,Eicosane,92.1149728347491,True,C20H42,sample,ADORA.csv
4.07956666666667,"Disulfide, dimethyl",91.7769210329866,True,C2H6S2,sample,DESIREE.csv
5.29176666666667,Hexanal,96.6058292892808,True,C6H12O,sample,DESIREE.csv
5.90268333333333,"Cyclotrisiloxane, hexamethyl-",97.5437053443086,True,C6H18O3Si3,sample,DESIREE.csv
9.33988333333333,Benzaldehyde,95.5323132027043,True,C7H6O,sample,DESIREE.csv
9.75466666666667,Phenol,90.1126410709892,True,C6H6O,sample,DESIREE.csv
9.99813249655426,"Furan, 2-pentyl-",95.7867029593366,True,C9H14O,sample,DESIREE.csv
10.118,"Cyclotetrasiloxane, octamethyl-",94.7624313479168,True,C8H24O4Si4,sample,DESIREE.csv
10.2210704034593,Octanal,96.3055940423495,True,C8H16O,sample,DESIREE.csv
10.7225,"1-Hexanol, 2-ethyl-",95.8333552734278,True,C8H18O,sample,DESIREE.csv
10.81895,Eucalyptol,92.3484791087653,True,C10H18O,sample,DESIREE.csv
11.4781,Acetophenone,90.9079660049883,True,C8H8O,sample,DESIREE.csv
12.1018833333333,Nonanal,98.7687221983012,True,C9H18O,sample,DESIREE.csv
13.7320666666667,Decanal,98.0526039150518,True,C10H20O,sample,DESIREE.csv
16.8445333333333,"Nonanoic acid, 9-oxo-, methyl ester",94.8366150080528,True,C10H18O3,sample,DESIREE.csv
19.33,Benzophenone,96.0618541368133,True,C13H10O,sample,DESIREE.csv
20.4811,Tetradecanoic acid,91.95732865713,True,C14H28O2,sample,DESIREE.csv
21.0084166666667,"Carbonic acid, 2-ethylhexyl octyl ester",90.8583469837085,True,C17H34O3,sample,DESIREE.csv
21.0437833333333,"2-Propanol, 1-chloro-, phosphate (3:1)",96.2154847423175,True,C9H18Cl3O4P,sample,DESIREE.csv
22.4585333333333,n-Hexadecanoic acid,91.9816457810035,True,C16H32O2,sample,DESIREE.csv
2.89006666666667,"Butanal, 3-methyl-",96.9949165960236,True,C5H10O,sample,CLEARWATER R.csv
4.07854256728671,"Disulfide, dimethyl",91.2031165040091,True,C2H6S2,sample,CLEARWATER R.csv
5.89965,"Cyclotrisiloxane, hexamethyl-",97.810417370186,True,C6H18O3Si3,sample,CLEARWATER R.csv
9.33365,Benzaldehyde,97.5407370171346,True,C7H6O,sample,CLEARWATER R.csv
9.54906666666667,Dimethyl trisulfide,93.1417445173216,True,C2H6S3,sample,CLEARWATER R.csv
9.75163333333333,Phenol,92.1633584053329,True,C6H6O,sample,CLEARWATER R.csv
9.996,"Furan, 2-pentyl-",95.4993275718982,True,C9H14O,sample,CLEARWATER R.csv
10.1181833333333,"Cyclotetrasiloxane, octamethyl-",94.9879382179174,True,C8H24O4Si4,sample,CLEARWATER R.csv
10.2178666666667,Octanal,96.1411817089649,True,C8H16O,sample,CLEARWATER R.csv
10.7226833333333,"1-Hexanol, 2-ethyl-",97.4998014850063,True,C8H18O,sample,CLEARWATER R.csv
10.8191333333333,Eucalyptol,93.360784558314,True,C10H18O,sample,CLEARWATER R.csv
11.47185,Acetophenone,95.398789560382,True,C8H8O,sample,CLEARWATER R.csv
12.1020666666667,Nonanal,98.6660214355035,True,C9H18O,sample,CLEARWATER R.csv
13.2853166666667,Benzoic acid,92.2888971473232,True,C7H6O2,sample,CLEARWATER R.csv
13.73225,Decanal,98.3772967678306,True,C10H20O,sample,CLEARWATER R.csv
15.6904,Triacetin,92.4710937161967,True,C9H14O6,sample,CLEARWATER R.csv
16.3849166666667,Tetradecane,91.3738467664968,True,C14H30,sample,CLEARWATER R.csv
16.6099833333333,"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",92.6228887913022,True,C14H26O2,sample,CLEARWATER R.csv
16.8479333333333,"Nonanoic acid, 9-oxo-, methyl ester",93.6446748887659,True,C10H18O3,sample,CLEARWATER R.csv
18.1694333333333,Phenylmaleic anhydride,94.19860249334,True,C10H6O3,sample,CLEARWATER R.csv
18.7739166666667,Hexadecane,95.983851394706,True,C16H34,sample,CLEARWATER R.csv
19.3334,Benzophenone,97.6124570913662,True,C13H10O,sample,CLEARWATER R.csv
19.8639333333333,Heptadecane,90.8631607485529,True,C17H36,sample,CLEARWATER R.csv
20.5102166666667,Tetradecanoic acid,95.4931026330555,True,C14H28O2,sample,CLEARWATER R.csv
20.9024833333333,Octadecane,97.118369010623,True,C18H38,sample,CLEARWATER R.csv
21.0118166666667,"Carbonic acid, bis(2-ethylhexyl) ester",93.2445286818393,True,C17H34O3,sample,CLEARWATER R.csv
21.8831666666667,Nonadecane,90.6267892270653,True,C19H40,sample,CLEARWATER R.csv
22.0825166666667,"Benzene, (1-methyldodecyl)-",91.8841424935994,True,C19H32,sample,CLEARWATER R.csv
22.1436166666667,"Hexadecanoic acid, methyl ester",98.0941228978788,True,C17H34O2,sample,CLEARWATER R.csv
22.4715833333333,n-Hexadecanoic acid,93.1142414871189,True,C16H32O2,sample,CLEARWATER R.csv
22.8188333333333,Eicosane,92.7796066918063,True,C20H42,sample,CLEARWATER R.csv
23.4169,"Furan, 2,5-diphenyl-",91.6632919980681,True,C16H12O,sample,CLEARWATER R.csv
2.1731,"2-Propanone, 1-methoxy-",90.23167059242,True,C4H8O2,sample,PAYETTE RUSSET.csv
2.89011666666667,"Butanal, 3-methyl-",94.9182574147849,True,C5H10O,sample,PAYETTE RUSSET.csv
4.07658333333333,"Disulfide, dimethyl",92.7312772971117,True,C2H6S2,sample,PAYETTE RUSSET.csv
5.89968333333333,"Cyclotrisiloxane, hexamethyl-",97.2948150442419,True,C6H18O3Si3,sample,PAYETTE RUSSET.csv
9.34409271467212,Benzaldehyde,94.4090817678696,True,C7H6O,sample,PAYETTE RUSSET.csv
9.55233333333333,Dimethyl trisulfide,91.306906099002,True,C2H6S3,sample,PAYETTE RUSSET.csv
9.99926666666667,"Furan, 2-pentyl-",90.8130759621471,True,C9H14O,sample,PAYETTE RUSSET.csv
10.1183972147845,"Cyclotetrasiloxane, octamethyl-",95.3703318137474,True,C8H24O4Si4,sample,PAYETTE RUSSET.csv
10.2211166666667,Octanal,94.2510423221622,True,C8H16O,sample,PAYETTE RUSSET.csv
10.7227166666667,"1-Hexanol, 2-ethyl-",92.1282499514339,True,C8H18O,sample,PAYETTE RUSSET.csv
10.8191833333333,Eucalyptol,95.9222511926495,True,C10H18O,sample,PAYETTE RUSSET.csv
12.1021,Nonanal,98.3687916162862,True,C9H18O,sample,PAYETTE RUSSET.csv
13.6229666666667,Dodecane,90.0906705050456,True,C12H26,sample,PAYETTE RUSSET.csv
13.7322833333333,Decanal,96.4829308841597,True,C10H20O,sample,PAYETTE RUSSET.csv
16.3849666666667,Tetradecane,93.5932321133407,True,C14H30,sample,PAYETTE RUSSET.csv
18.77075,Hexadecane,94.2982068705692,True,C16H34,sample,PAYETTE RUSSET.csv
19.3334333333333,Benzophenone,93.028742192239,True,C13H10O,sample,PAYETTE RUSSET.csv
2.88998333333333,"Butanal, 3-methyl-",97.2876434018659,True,C5H10O,sample,PRINCEOFORANGE.csv
4.07999038755773,"Disulfide, dimethyl",90.7895836922128,True,C2H6S2,sample,PRINCEOFORANGE.csv
5.90276666666667,"Cyclotrisiloxane, hexamethyl-",96.777619080954,True,C6H18O3Si3,sample,PRINCEOFORANGE.csv
9.34600893793363,Benzaldehyde,96.4357228731625,True,C7H6O,sample,PRINCEOFORANGE.csv
9.5522,Dimethyl trisulfide,92.8318463185329,True,C2H6S3,sample,PRINCEOFORANGE.csv
9.99591666666667,"Furan, 2-pentyl-",96.0016814776139,True,C9H14O,sample,PRINCEOFORANGE.csv
10.1181,"Cyclotetrasiloxane, octamethyl-",94.6461906502384,True,C8H24O4Si4,sample,PRINCEOFORANGE.csv
10.2209833333333,Octanal,95.9055380916123,True,C8H16O,sample,PRINCEOFORANGE.csv
10.7225833333333,"1-Hexanol, 2-ethyl-",94.641237373322,True,C8H18O,sample,PRINCEOFORANGE.csv
10.81905,Eucalyptol,95.886449069913,True,C10H18O,sample,PRINCEOFORANGE.csv
12.1019666666667,Nonanal,98.7467926316958,True,C9H18O,sample,PRINCEOFORANGE.csv
13.73215,Decanal,97.4610876903349,True,C10H20O,sample,PRINCEOFORANGE.csv
16.8446166666667,"Nonanoic acid, 9-oxo-, methyl ester",92.1207987252197,True,C10H18O3,sample,PRINCEOFORANGE.csv
19.3300833333333,Benzophenone,95.5120640736963,True,C13H10O,sample,PRINCEOFORANGE.csv
20.4779666666667,Tetradecanoic acid,90.2831150414855,True,C14H28O2,sample,PRINCEOFORANGE.csv
21.0085,"Carbonic acid, bis(2-ethylhexyl) ester",93.2194117538683,True,C17H34O3,sample,PRINCEOFORANGE.csv
21.0438666666667,"2-Propanol, 1-chloro-, phosphate (3:1)",94.0459475724062,True,C9H18Cl3O4P,sample,PRINCEOFORANGE.csv
22.4586333333333,n-Hexadecanoic acid,93.3113787809387,True,C16H32O2,sample,PRINCEOFORANGE.csv
2.88671666666667,"Butanal, 3-methyl-",94.7294735530686,True,C5H10O,sample,SYMFONIA.csv
3.30793333333333,Pentanal,90.1718866789488,True,C5H10O,sample,SYMFONIA.csv
4.07318333333333,"Disulfide, dimethyl",91.3586963455507,True,C2H6S2,sample,SYMFONIA.csv
5.2918,Hexanal,94.5360219393446,True,C6H12O,sample,SYMFONIA.csv
5.8995,"Cyclotrisiloxane, hexamethyl-",96.9769350818279,True,C6H18O3Si3,sample,SYMFONIA.csv
9.33993333333333,Benzaldehyde,94.2243477605212,True,C7H6O,sample,SYMFONIA.csv
9.55215,Dimethyl trisulfide,91.8946809306274,True,C2H6S3,sample,SYMFONIA.csv
9.99586666666667,"Furan, 2-pentyl-",93.9928129003483,True,C9H14O,sample,SYMFONIA.csv
10.11805,"Cyclotetrasiloxane, octamethyl-",95.133426752127,True,C8H24O4Si4,sample,SYMFONIA.csv
10.22095,Octanal,93.2843539896208,True,C8H16O,sample,SYMFONIA.csv
10.7296796400966,"1-Hexanol, 2-ethyl-",94.8398528820459,True,C8H18O,sample,SYMFONIA.csv
10.819,Eucalyptol,96.0051100381807,True,C10H18O,sample,SYMFONIA.csv
11.47815,Acetophenone,90.1480044931941,True,C8H8O,sample,SYMFONIA.csv
12.1019333333333,Nonanal,98.4002858667736,True,C9H18O,sample,SYMFONIA.csv
13.7321166666667,Decanal,96.5577838712653,True,C10H20O,sample,SYMFONIA.csv
19.33005,Benzophenone,94.0865320016418,True,C13H10O,sample,SYMFONIA.csv
20.8444833333333,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",97.3968320666337,True,C24H38O4,sample,SYMFONIA.csv
2.88985,"Butanal, 3-methyl-",94.8486246281864,True,C5H10O,sample,VE 71-105.csv
5.90104111807478,"Cyclotrisiloxane, hexamethyl-",97.8801876383152,True,C6H18O3Si3,sample,VE 71-105.csv
9.33663333333333,Benzaldehyde,97.6110190133299,True,C7H6O,sample,VE 71-105.csv
9.54885,Dimethyl trisulfide,92.3459084106046,True,C2H6S3,sample,VE 71-105.csv
9.7482,Phenol,91.5737520119639,True,C6H6O,sample,VE 71-105.csv
10.1179666666667,"Cyclotetrasiloxane, octamethyl-",95.2459776108035,True,C8H24O4Si4,sample,VE 71-105.csv
10.2176333333333,Octanal,95.5025371179275,True,C8H16O,sample,VE 71-105.csv
10.72245,"1-Hexanol, 2-ethyl-",96.6138124291127,True,C8H18O,sample,VE 71-105.csv
10.8189166666667,Eucalyptol,94.1425954574218,True,C10H18O,sample,VE 71-105.csv
11.47485,Acetophenone,94.9444608364877,True,C8H8O,sample,VE 71-105.csv
12.1018333333333,Nonanal,98.6839826395567,True,C9H18O,sample,VE 71-105.csv
13.2947333333333,Benzoic acid,92.3218223491737,True,C7H6O2,sample,VE 71-105.csv
13.7320166666667,Decanal,98.0747010879095,True,C10H20O,sample,VE 71-105.csv
16.8444833333333,"Nonanoic acid, 9-oxo-, methyl ester",90.2101714046893,True,C10H18O3,sample,VE 71-105.csv
18.1692166666667,Phenylmaleic anhydride,94.6982248875342,True,C10H6O3,sample,VE 71-105.csv
19.3331666666667,Benzophenone,98.3853990201327,True,C13H10O,sample,VE 71-105.csv
20.50035,Tetradecanoic acid,94.7963055895113,True,C14H28O2,sample,VE 71-105.csv
21.0115833333333,"Carbonic acid, 2-ethylhexyl octyl ester",96.2916151997156,True,C17H34O3,sample,VE 71-105.csv
21.04695,"2-Propanol, 1-chloro-, phosphate (3:1)",91.0181287216976,True,C9H18Cl3O4P,sample,VE 71-105.csv
22.1401833333333,"Hexadecanoic acid, methyl ester",94.6265663427695,True,C17H34O2,sample,VE 71-105.csv
22.2945166666667,9-Hexadecenoic acid,92.0715274400355,True,C16H30O2,sample,VE 71-105.csv
2.89318333333333,"Butanal, 3-methyl-",96.3767287558399,True,C5H10O,sample,ARIZONA.csv
4.07965,"Disulfide, dimethyl",90.8574814573783,True,C2H6S2,sample,ARIZONA.csv
5.29740469185326,Hexanal,91.7068904592005,True,C6H12O,sample,ARIZONA.csv
5.90275,"Cyclotrisiloxane, hexamethyl-",98.067742760555,True,C6H18O3Si3,sample,ARIZONA.csv
9.33829139177429,Benzaldehyde,97.2336297000699,True,C7H6O,sample,ARIZONA.csv
9.54896666666667,Dimethyl trisulfide,92.5311854508897,True,C2H6S3,sample,ARIZONA.csv
9.75153333333333,Phenol,90.5432673575647,True,C6H6O,sample,ARIZONA.csv
9.9959,"Furan, 2-pentyl-",91.4854452601481,True,C9H14O,sample,ARIZONA.csv
10.1180833333333,"Cyclotetrasiloxane, octamethyl-",95.4190486003454,True,C8H24O4Si4,sample,ARIZONA.csv
10.21775,Octanal,96.5637071839124,True,C8H16O,sample,ARIZONA.csv
10.7225666666667,"1-Hexanol, 2-ethyl-",97.1597576662837,True,C8H18O,sample,ARIZONA.csv
10.8190333333333,Eucalyptol,94.6525235952472,True,C10H18O,sample,ARIZONA.csv
11.47495,Acetophenone,95.6184607096934,True,C8H8O,sample,ARIZONA.csv
12.10195,Nonanal,98.7503943178656,True,C9H18O,sample,ARIZONA.csv
13.3141333333333,Benzoic acid,93.3402017495226,True,C7H6O2,sample,ARIZONA.csv
13.7321333333333,Decanal,98.2772045250522,True,C10H20O,sample,ARIZONA.csv
16.8446,"Nonanoic acid, 9-oxo-, methyl ester",91.1542929801086,True,C10H18O3,sample,ARIZONA.csv
18.1693333333333,Phenylmaleic anhydride,94.7494567578767,True,C10H6O3,sample,ARIZONA.csv
18.8349,Diethyl Phthalate,94.5268030127368,True,C12H14O4,sample,ARIZONA.csv
19.3300666666667,Benzophenone,97.7677546885598,True,C13H10O,sample,ARIZONA.csv
20.4811666666667,Tetradecanoic acid,90.7980378366069,True,C14H28O2,sample,ARIZONA.csv
21.0084833333333,"Carbonic acid, 2-ethylhexyl octyl ester",93.0847815735838,True,C17H34O3,sample,ARIZONA.csv
21.04385,"2-Propanol, 1-chloro-, phosphate (3:1)",90.7791929866363,True,C9H18Cl3O4P,sample,ARIZONA.csv
21.4682833333333,10-Methylanthracene-9-carboxaldehyde,90.386602547533,True,C16H12O,sample,ARIZONA.csv
22.4554,n-Hexadecanoic acid,90.1411887821025,True,C16H32O2,sample,ARIZONA.csv
22.6193833333333,.beta.-Phenylpropiolophenone,91.2518952458923,True,C15H10O,sample,ARIZONA.csv
23.4135666666667,"Furan, 2,5-diphenyl-",93.4484227431217,True,C16H12O,sample,ARIZONA.csv
4.0733,"Disulfide, dimethyl",90.8362049549099,True,C2H6S2,sample,DIAMANT.csv
5.89963333333333,"Cyclotrisiloxane, hexamethyl-",97.9353611532234,True,C6H18O3Si3,sample,DIAMANT.csv
9.33363333333333,Benzaldehyde,97.5006138029802,True,C7H6O,sample,DIAMANT.csv
9.54905,Dimethyl trisulfide,91.1586461458874,True,C2H6S3,sample,DIAMANT.csv
9.99598333333333,"Furan, 2-pentyl-",90.9623902119708,True,C9H14O,sample,DIAMANT.csv
10.1181666666667,"Cyclotetrasiloxane, octamethyl-",95.8874833743053,True,C8H24O4Si4,sample,DIAMANT.csv
10.21785,Octanal,96.9094841921259,True,C8H16O,sample,DIAMANT.csv
10.7251817367025,"1-Hexanol, 2-ethyl-",96.1970353882385,True,C8H18O,sample,DIAMANT.csv
10.8191166666667,Eucalyptol,95.9994822924278,True,C10H18O,sample,DIAMANT.csv
11.4718333333333,Acetophenone,95.6409816264882,True,C8H8O,sample,DIAMANT.csv
12.10205,Nonanal,98.8773632103544,True,C9H18O,sample,DIAMANT.csv
13.266,Benzoic acid,92.6413546520915,True,C7H6O2,sample,DIAMANT.csv
13.7322333333333,Decanal,98.1980476450173,True,C10H20O,sample,DIAMANT.csv
16.8447,"Nonanoic acid, 9-oxo-, methyl ester",91.2321667910926,True,C10H18O3,sample,DIAMANT.csv
18.1694166666667,Phenylmaleic anhydride,94.5550318976356,True,C10H6O3,sample,DIAMANT.csv
19.3301666666667,Benzophenone,96.8993622173568,True,C13H10O,sample,DIAMANT.csv
20.50055,Tetradecanoic acid,95.3460543406967,True,C14H28O2,sample,DIAMANT.csv
20.79315,"1,3-Benzenedicarboxylic acid, bis(2-ethylhexyl) ester",90.1777878024519,True,C24H38O4,sample,DIAMANT.csv
21.0085833333333,"Carbonic acid, 2-ethylhexyl octyl ester",96.6300440064927,True,C17H34O3,sample,DIAMANT.csv
21.0471666666667,"2-Propanol, 1-chloro-, phosphate (3:1)",92.8819645571152,True,C9H18Cl3O4P,sample,DIAMANT.csv
21.4941,Pentadecanoic acid,91.282137513087,True,C15H30O2,sample,DIAMANT.csv
22.2979333333333,Palmitoleic acid,93.1120753131061,True,C16H30O2,sample,DIAMANT.csv
22.4715666666667,n-Hexadecanoic acid,91.2300711948075,True,C16H32O2,sample,DIAMANT.csv
2.16663333333333,Isopropyl Alcohol,90.1270119600109,True,C3H8O,sample,AVENGER.csv
5.90286666666667,"Cyclotrisiloxane, hexamethyl-",97.2922707664371,True,C6H18O3Si3,sample,AVENGER.csv
9.33686666666667,Benzaldehyde,97.0521823192364,True,C7H6O,sample,AVENGER.csv
9.75486666666667,Phenol,90.4300155638143,True,C6H6O,sample,AVENGER.csv
10.1182,"Cyclotetrasiloxane, octamethyl-",95.5668304620877,True,C8H24O4Si4,sample,AVENGER.csv
10.2206973574432,Octanal,96.0845539454566,True,C8H16O,sample,AVENGER.csv
10.7226833333333,"1-Hexanol, 2-ethyl-",97.1592405423258,True,C8H18O,sample,AVENGER.csv
